epoch, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J), ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J),TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS
184.0,71.4938,51.8701,70.1029,0.0680674,4.26457,4.99408,83.1321,0.00240356,8.91144,6.73774,47.9055,0.000520267,3.04899,3.86296,7.08826,2.94739e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000520267,1.2825,5.34577,1.15367,0.412501,0.2432,2.71067,7.08826,2.94739e-06,76.0265,1.98952,0.00516703,0.952911,13.1728,0.0157343,2.90175
185.0,71.4938,51.8701,70.1028,0.0681579,4.26831,4.99787,83.1347,0.00240367,8.91144,6.73774,47.9055,0.000610765,3.05273,3.86674,7.09087,3.01352e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000610765,1.2825,5.3532,1.15367,0.412606,0.2432,2.71067,7.09087,3.01352e-06,76.0265,1.9893,0.00516703,0.952911,13.1632,0.0157343,2.90175
186.0,71.4938,51.8701,70.1032,0.0682618,4.26766,4.99747,83.1326,0.00240376,8.91144,6.73774,47.9058,0.000714638,3.05209,3.86635,7.08876,3.08549e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000714638,1.2825,5.35157,1.15367,0.413193,0.2432,2.71067,7.08876,3.08549e-06,76.0265,1.98937,0.00516702,0.952909,13.1662,0.0157342,2.90173
187.0,71.4938,51.8701,70.1028,0.0681804,4.26451,4.99399,83.1331,0.00240371,8.91144,6.73774,47.9055,0.000633272,3.04893,3.86286,7.08929,3.0283e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000633272,1.2825,5.34571,1.15367,0.412415,0.2432,2.71067,7.08929,3.0283e-06,76.0265,1.9895,0.00516703,0.952911,13.1719,0.0157343,2.90175
188.0,71.4938,51.8701,70.1032,0.0682126,4.26335,4.99302,83.1344,0.00240373,8.91144,6.73774,47.9058,0.000665481,3.04777,3.86189,7.09054,3.05305e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000665481,1.2825,5.34312,1.15367,0.412871,0.2432,2.71067,7.09054,3.05305e-06,76.0265,1.98952,0.00516702,0.952909,13.1728,0.0157342,2.90173
189.0,71.4938,51.8701,70.1028,0.0681601,4.26251,4.99169,83.1315,0.00240366,8.91144,6.73774,47.9054,0.000612944,3.04694,3.86056,7.08768,3.01217e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000612944,1.2825,5.34212,1.15367,0.411711,0.2432,2.71067,7.08768,3.01217e-06,76.0265,1.98962,0.00516703,0.952911,13.1775,0.0157343,2.90175
190.0,71.4938,51.8701,70.1028,0.0681912,4.26884,4.99865,83.1373,0.00240371,8.91144,6.73774,47.9055,0.000644104,3.05326,3.86753,7.09347,3.03811e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000644104,1.2825,5.35392,1.15367,0.413193,0.2432,2.71067,7.09347,3.03811e-06,76.0265,1.98921,0.00516703,0.952911,13.1595,0.0157343,2.90175
191.0,71.4938,51.8701,70.1034,0.0681016,4.26925,5.0002,83.1383,0.00240363,8.91144,6.73774,47.9061,0.000554474,3.05367,3.86908,7.09453,2.97358e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9061,0.000554474,1.2825,5.3532,1.15367,0.415875,0.2432,2.71067,7.09453,2.97358e-06,76.0265,1.98915,0.00516701,0.952908,13.1567,0.0157342,2.90172
192.0,71.4938,51.8701,70.1037,0.0681481,4.2713,5.00258,83.1408,0.00240365,8.91144,6.73774,47.9064,0.00060093,3.05572,3.87146,7.09696,3.00498e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9064,0.00060093,1.2825,5.35686,1.15367,0.416639,0.2432,2.71067,7.09696,3.00498e-06,76.0265,1.989,0.00516701,0.952906,13.1503,0.0157341,2.90171
193.0,71.4938,51.8701,70.1026,0.0681549,4.26199,4.99099,83.1319,0.00240367,8.91144,6.73774,47.9052,0.00060781,3.04641,3.85987,7.08807,3.00917e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.00060781,1.2825,5.34129,1.15367,0.411319,0.2432,2.71067,7.08807,3.00917e-06,76.0265,1.98964,0.00516704,0.952912,13.1783,0.0157344,2.90176
194.0,71.4938,51.8701,70.1029,0.0681543,4.26426,4.99404,83.1351,0.00240364,8.91144,6.73774,47.9055,0.000607177,3.04868,3.86291,7.09134,3.01119e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000607177,1.2825,5.3448,1.15367,0.413124,0.2432,2.71067,7.09134,3.01119e-06,76.0265,1.98946,0.00516703,0.952911,13.1702,0.0157343,2.90175
195.0,71.4938,51.8701,70.1023,0.0681316,4.26144,4.99025,83.1308,0.00240364,8.91144,6.73774,47.9049,0.00058443,3.04586,3.85913,7.087,2.99252e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9049,0.00058443,1.2825,5.34045,1.15367,0.410864,0.2432,2.71067,7.087,2.99252e-06,76.0265,1.98969,0.00516705,0.952914,13.1805,0.0157345,2.90178
196.0,71.4938,51.8701,70.1028,0.0681011,4.26406,4.9938,83.1353,0.00240364,8.91144,6.73774,47.9055,0.000553985,3.04848,3.86268,7.09151,2.97407e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000553985,1.2825,5.34445,1.15367,0.413037,0.2432,2.71067,7.09151,2.97407e-06,76.0265,1.98946,0.00516703,0.952911,13.1704,0.0157343,2.90175
197.0,71.4938,51.8701,70.1028,0.0681939,4.26156,4.99106,83.1319,0.00240369,8.91144,6.73774,47.9054,0.00064679,3.04598,3.85994,7.08808,3.03787e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.00064679,1.2825,5.33976,1.15367,0.412482,0.2432,2.71067,7.08808,3.03787e-06,76.0265,1.98965,0.00516703,0.952911,13.1786,0.0157343,2.90175
198.0,71.4938,51.8701,70.103,0.068173,4.26588,4.99584,83.1345,0.0024037,8.91144,6.73774,47.9056,0.000625881,3.0503,3.86472,7.09066,3.02353e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000625881,1.2825,5.34778,1.15367,0.41357,0.2432,2.71067,7.09066,3.02353e-06,76.0265,1.9894,0.00516703,0.95291,13.1676,0.0157343,2.90174
199.0,71.4938,51.8701,70.1022,0.0681362,4.26046,4.98902,83.1287,0.00240363,8.91144,6.73774,47.9048,0.000589062,3.04489,3.8579,7.0849,2.99814e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9048,0.000589062,1.2825,5.33883,1.15367,0.41028,0.2432,2.71067,7.0849,2.99814e-06,76.0265,1.98979,0.00516705,0.952914,13.1846,0.0157345,2.90178
200.0,71.4938,51.8701,70.1047,0.0678309,4.27549,5.00768,83.1431,0.00240331,8.91144,6.73774,47.9074,0.00028381,3.05991,3.87656,7.09925,2.78918e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9074,0.00028381,1.2825,5.36403,1.15367,0.41877,0.2432,2.71067,7.09925,2.78918e-06,76.0265,1.98875,0.00516699,0.952903,13.1394,0.0157339,2.90168
201.0,71.4938,51.8701,70.1054,0.067822,4.27817,5.01151,83.1467,0.0024033,8.91144,6.73774,47.9081,0.000274854,3.06259,3.88039,7.1029,2.7835e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9081,0.000274854,1.2825,5.36785,1.15367,0.421456,0.2432,2.71067,7.1029,2.7835e-06,76.0265,1.98854,0.00516697,0.9529,13.1299,0.0157338,2.90165
202.0,71.4938,51.8701,70.1053,0.0678199,4.27934,5.01257,83.1465,0.0024033,8.91144,6.73774,47.9079,0.000272793,3.06376,3.88144,7.10272,2.78192e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9079,0.000272793,1.2825,5.37035,1.15367,0.421179,0.2432,2.71067,7.10272,2.78192e-06,76.0265,1.98849,0.00516697,0.9529,13.128,0.0157338,2.90165
203.0,71.4938,51.8701,70.1056,0.067821,4.28123,5.01483,83.1461,0.00240329,8.91144,6.73774,47.9083,0.000273883,3.06565,3.88371,7.10226,2.78265e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9083,0.000273883,1.2825,5.37362,1.15367,0.422059,0.2432,2.71067,7.10226,2.78265e-06,76.0265,1.98841,0.00516696,0.952899,13.1246,0.0157337,2.90164
204.0,71.4938,51.8701,70.1058,0.0678247,4.28189,5.01594,83.1497,0.00240331,8.91144,6.73774,47.9085,0.000277609,3.06631,3.88481,7.1059,2.78529e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9085,0.000277609,1.2825,5.37437,1.15367,0.423081,0.2432,2.71067,7.1059,2.78529e-06,76.0265,1.9883,0.00516696,0.952898,13.1195,0.0157337,2.90163
205.0,71.4938,51.8701,70.106,0.0678307,4.28258,5.01705,83.1506,0.00240331,8.91144,6.73774,47.9087,0.000283606,3.067,3.88593,7.1068,2.7891e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9087,0.000283606,1.2825,5.37516,1.15367,0.424095,0.2432,2.71067,7.1068,2.7891e-06,76.0265,1.98824,0.00516695,0.952896,13.117,0.0157336,2.90162
206.0,71.4938,51.8701,70.1063,0.0678284,4.28261,5.01741,83.1508,0.00240331,8.91144,6.73774,47.9089,0.000281262,3.06704,3.88629,7.10698,2.78743e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9089,0.000281262,1.2825,5.3748,1.15367,0.424849,0.2432,2.71067,7.10698,2.78743e-06,76.0265,1.98823,0.00516695,0.952895,13.1165,0.0157336,2.9016
207.0,71.4938,51.8701,70.1063,0.0678319,4.28394,5.01894,83.1508,0.00240331,8.91144,6.73774,47.909,0.00028477,3.06836,3.88781,7.10698,2.78996e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.909,0.00028477,1.2825,5.37718,1.15367,0.425318,0.2432,2.71067,7.10698,2.78996e-06,76.0265,1.98817,0.00516694,0.952895,13.1138,0.0157335,2.9016
208.0,71.4938,51.8701,70.1066,0.067821,4.28568,5.02119,83.1508,0.0024033,8.91144,6.73774,47.9093,0.00027384,3.0701,3.89007,7.10699,2.7828e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9093,0.00027384,1.2825,5.38,1.15367,0.4265,0.2432,2.71067,7.10699,2.7828e-06,76.0265,1.98808,0.00516694,0.952894,13.1101,0.0157335,2.90159
209.0,71.4938,51.8701,70.1064,0.0678208,4.2834,5.01881,83.152,0.0024033,8.91144,6.73774,47.9091,0.000273686,3.06782,3.88768,7.1082,2.78252e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9091,0.000273686,1.2825,5.37556,1.15367,0.426273,0.2432,2.71067,7.1082,2.78252e-06,76.0265,1.98815,0.00516694,0.952895,13.1133,0.0157335,2.9016
210.0,71.4938,51.8701,70.1065,0.0678265,4.28576,5.02115,83.1532,0.0024033,8.91144,6.73774,47.9092,0.000279366,3.07018,3.89003,7.10942,2.78618e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9092,0.000279366,1.2825,5.38031,1.15367,0.426222,0.2432,2.71067,7.10942,2.78618e-06,76.0265,1.98803,0.00516694,0.952894,13.1078,0.0157335,2.90159
211.0,71.4938,51.8701,70.1066,0.0678193,4.28558,5.02107,83.1532,0.0024033,8.91144,6.73774,47.9093,0.000272215,3.07,3.88995,7.10942,2.78149e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9093,0.000272215,1.2825,5.37982,1.15367,0.426457,0.2432,2.71067,7.10942,2.78149e-06,76.0265,1.98803,0.00516694,0.952894,13.108,0.0157335,2.90159
212.0,71.4938,51.8701,70.1068,0.0678264,4.28664,5.02245,83.1534,0.00240331,8.91144,6.73774,47.9095,0.000279231,3.07106,3.89132,7.1096,2.78622e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9095,0.000279231,1.2825,5.38151,1.15367,0.427202,0.2432,2.71067,7.1096,2.78622e-06,76.0265,1.98798,0.00516693,0.952893,13.1056,0.0157334,2.90158
213.0,71.4938,51.8701,70.107,0.0678311,4.28653,5.02263,83.1534,0.00240331,8.91144,6.73774,47.9096,0.000283967,3.07095,3.89151,7.1096,2.78945e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9096,0.000283967,1.2825,5.3809,1.15367,0.42789,0.2432,2.71067,7.1096,2.78945e-06,76.0265,1.98798,0.00516693,0.952892,13.1055,0.0157334,2.90157
214.0,71.4938,51.8701,70.1069,0.0678291,4.28752,5.02361,83.1534,0.00240331,8.91144,6.73774,47.9095,0.000281974,3.07194,3.89248,7.1096,2.78796e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9095,0.000281974,1.2825,5.38289,1.15367,0.427864,0.2432,2.71067,7.1096,2.78796e-06,76.0265,1.98793,0.00516693,0.952892,13.1037,0.0157334,2.90158
215.0,71.4938,51.8701,70.107,0.0678236,4.28581,5.02206,83.1546,0.00240331,8.91144,6.73774,47.9097,0.000276496,3.07024,3.89094,7.11081,2.78431e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9097,0.000276496,1.2825,5.37927,1.15367,0.428224,0.2432,2.71067,7.11081,2.78431e-06,76.0265,1.98798,0.00516693,0.952892,13.1056,0.0157334,2.90157
216.0,71.4938,51.8701,70.107,0.0678335,4.28586,5.02214,83.1534,0.00240332,8.91144,6.73774,47.9097,0.000286318,3.07029,3.89102,7.1096,2.79102e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9097,0.000286318,1.2825,5.37933,1.15367,0.428296,0.2432,2.71067,7.1096,2.79102e-06,76.0265,1.988,0.00516693,0.952892,13.1066,0.0157334,2.90157
217.0,71.4938,51.8701,70.1071,0.0678235,4.28709,5.02332,83.1546,0.0024033,8.91144,6.73774,47.9097,0.000276366,3.07151,3.8922,7.11081,2.78446e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9097,0.000276366,1.2825,5.38184,1.15367,0.42819,0.2432,2.71067,7.11081,2.78446e-06,76.0265,1.98792,0.00516693,0.952892,13.1032,0.0157334,2.90157
218.0,71.4938,51.8701,70.1072,0.0678299,4.28695,5.02338,83.1548,0.00240331,8.91144,6.73774,47.9099,0.000282718,3.07137,3.89226,7.11099,2.7884e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9099,0.000282718,1.2825,5.3813,1.15367,0.428664,0.2432,2.71067,7.11099,2.7884e-06,76.0265,1.98792,0.00516692,0.952891,13.1031,0.0157333,2.90156
219.0,71.4938,51.8701,70.1073,0.0678234,4.28903,5.02573,83.1546,0.00240331,8.91144,6.73774,47.91,0.000276293,3.07345,3.89461,7.11082,2.78418e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.91,0.000276293,1.2825,5.38508,1.15367,0.429301,0.2432,2.71067,7.11082,2.78418e-06,76.0265,1.98783,0.00516692,0.95289,13.0992,0.0157333,2.90156
220.0,71.4938,51.8701,70.107,0.0678266,4.2862,5.02229,83.1546,0.00240331,8.91144,6.73774,47.9096,0.000279459,3.07063,3.89117,7.11081,2.78649e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9096,0.000279459,1.2825,5.38026,1.15367,0.427862,0.2432,2.71067,7.11081,2.78649e-06,76.0265,1.98796,0.00516693,0.952892,13.105,0.0157334,2.90157
221.0,71.4938,51.8701,70.1073,0.0678367,4.28873,5.02556,83.1552,0.00240331,8.91144,6.73774,47.9099,0.000289599,3.07315,3.89444,7.11139,2.79295e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9099,0.000289599,1.2825,5.38433,1.15367,0.429584,0.2432,2.71067,7.11139,2.79295e-06,76.0265,1.98783,0.00516692,0.95289,13.0991,0.0157333,2.90156
222.0,71.4938,51.8701,70.1071,0.0678332,4.28486,5.02124,83.1564,0.00240331,8.91144,6.73774,47.9098,0.00028607,3.06928,3.89012,7.1126,2.79061e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9098,0.00028607,1.2825,5.37719,1.15367,0.428541,0.2432,2.71067,7.1126,2.79061e-06,76.0265,1.98798,0.00516692,0.952891,13.1056,0.0157334,2.90157
223.0,71.4938,51.8701,70.1074,0.0678174,4.28689,5.02367,83.1564,0.0024033,8.91144,6.73774,47.91,0.00027022,3.07132,3.89254,7.1126,2.78019e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.91,0.00027022,1.2825,5.38073,1.15367,0.429457,0.2432,2.71067,7.1126,2.78019e-06,76.0265,1.98788,0.00516692,0.95289,13.1014,0.0157333,2.90156
224.0,71.4938,51.8701,70.1076,0.0678316,4.28796,5.02512,83.1573,0.00240331,8.91144,6.73774,47.9102,0.000284438,3.07238,3.894,7.1135,2.78959e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9102,0.000284438,1.2825,5.38234,1.15367,0.430364,0.2432,2.71067,7.1135,2.78959e-06,76.0265,1.98781,0.00516691,0.952889,13.0982,0.0157332,2.90155
225.0,71.4938,51.8701,70.1076,0.0678244,4.28805,5.02511,83.1566,0.00240331,8.91144,6.73774,47.9102,0.000277245,3.07247,3.89399,7.11278,2.78489e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9102,0.000277245,1.2825,5.38265,1.15367,0.43014,0.2432,2.71067,7.11278,2.78489e-06,76.0265,1.98782,0.00516691,0.952889,13.0988,0.0157332,2.90155
226.0,71.4938,51.8701,70.1078,0.0678363,4.29049,5.02803,83.1589,0.00240332,8.91144,6.73774,47.9104,0.000289136,3.07491,3.89691,7.11504,2.79264e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9104,0.000289136,1.2825,5.3869,1.15367,0.431247,0.2432,2.71067,7.11504,2.79264e-06,76.0265,1.98766,0.00516691,0.952888,13.0917,0.0157332,2.90154
227.0,71.4938,51.8701,70.1077,0.0678243,4.28942,5.02678,83.1588,0.00240331,8.91144,6.73774,47.9103,0.000277157,3.07385,3.89566,7.11504,2.78482e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9103,0.000277157,1.2825,5.38501,1.15367,0.430823,0.2432,2.71067,7.11504,2.78482e-06,76.0265,1.98771,0.00516691,0.952889,13.0939,0.0157332,2.90154
228.0,71.4938,51.8701,70.1077,0.0678407,4.28953,5.02705,83.159,0.00240333,8.91144,6.73774,47.9104,0.00029359,3.07395,3.89592,7.11522,2.79566e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9104,0.00029359,1.2825,5.38499,1.15367,0.431205,0.2432,2.71067,7.11522,2.79566e-06,76.0265,1.9877,0.00516691,0.952888,13.0934,0.0157332,2.90154
229.0,71.4938,51.8701,70.108,0.0678392,4.28944,5.02738,83.1566,0.00240332,8.91144,6.73774,47.9106,0.000292083,3.07386,3.89625,7.1128,2.79461e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9106,0.000292083,1.2825,5.38428,1.15367,0.432168,0.2432,2.71067,7.1128,2.79461e-06,76.0265,1.98774,0.0051669,0.952887,13.0954,0.0157331,2.90153
230.0,71.4938,51.8701,70.1077,0.0678237,4.2883,5.02572,83.1566,0.00240331,8.91144,6.73774,47.9103,0.00027658,3.07272,3.89459,7.11279,2.78441e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9103,0.00027658,1.2825,5.38267,1.15367,0.430969,0.2432,2.71067,7.11279,2.78441e-06,76.0265,1.9878,0.00516691,0.952888,13.098,0.0157332,2.90154
231.0,71.4938,51.8701,70.1081,0.0678195,4.28871,5.02675,83.1577,0.00240329,8.91144,6.73774,47.9107,0.000272402,3.07314,3.89563,7.11387,2.78161e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9107,0.000272402,1.2825,5.38268,1.15367,0.432416,0.2432,2.71067,7.11387,2.78161e-06,76.0265,1.98775,0.0051669,0.952887,13.0957,0.0157331,2.90152
232.0,71.4938,51.8701,70.1078,0.0678206,4.28829,5.02598,83.1575,0.0024033,8.91144,6.73774,47.9104,0.000273504,3.07271,3.89486,7.11369,2.78244e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9104,0.000273504,1.2825,5.3823,1.15367,0.431602,0.2432,2.71067,7.11369,2.78244e-06,76.0265,1.98778,0.00516691,0.952888,13.0969,0.0157332,2.90154
233.0,71.4938,51.8701,70.1077,0.0678309,4.28778,5.02552,83.1576,0.00240331,8.91144,6.73774,47.9104,0.000283811,3.0722,3.89439,7.11383,2.78901e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9104,0.000283811,1.2825,5.38121,1.15367,0.431708,0.2432,2.71067,7.11383,2.78901e-06,76.0265,1.9878,0.00516691,0.952888,13.0977,0.0157332,2.90154
234.0,71.4938,51.8701,70.1077,0.0678179,4.28823,5.0258,83.1578,0.0024033,8.91144,6.73774,47.9103,0.000270791,3.07265,3.89468,7.11401,2.78069e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9103,0.000270791,1.2825,5.38235,1.15367,0.43131,0.2432,2.71067,7.11401,2.78069e-06,76.0265,1.98778,0.00516691,0.952889,13.0969,0.0157332,2.90154
235.0,71.4938,51.8701,70.108,0.0678318,4.29105,5.02912,83.1592,0.00240331,8.91144,6.73774,47.9107,0.000284633,3.07547,3.898,7.1154,2.78963e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9107,0.000284633,1.2825,5.38732,1.15367,0.432481,0.2432,2.71067,7.1154,2.78963e-06,76.0265,1.98762,0.0051669,0.952887,13.0899,0.0157331,2.90153
236.0,71.4938,51.8701,70.1079,0.067834,4.29013,5.02807,83.159,0.00240332,8.91144,6.73774,47.9105,0.00028686,3.07455,3.89695,7.11522,2.79116e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9105,0.00028686,1.2825,5.38565,1.15367,0.432185,0.2432,2.71067,7.11522,2.79116e-06,76.0265,1.98766,0.0051669,0.952887,13.0919,0.0157332,2.90153
237.0,71.4938,51.8701,70.108,0.0678282,4.28949,5.02747,83.159,0.00240331,8.91144,6.73774,47.9107,0.000281061,3.07391,3.89634,7.11522,2.78732e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9107,0.000281061,1.2825,5.38432,1.15367,0.432263,0.2432,2.71067,7.11522,2.78732e-06,76.0265,1.98769,0.0051669,0.952887,13.093,0.0157331,2.90153
238.0,71.4938,51.8701,70.1081,0.0678334,4.28984,5.02799,83.1601,0.00240332,8.91144,6.73774,47.9108,0.000286298,3.07426,3.89687,7.11629,2.79091e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9108,0.000286298,1.2825,5.38478,1.15367,0.432672,0.2432,2.71067,7.11629,2.79091e-06,76.0265,1.98765,0.0051669,0.952886,13.0912,0.0157331,2.90152
239.0,71.4938,51.8701,70.1079,0.0678251,4.28894,5.02673,83.1577,0.0024033,8.91144,6.73774,47.9106,0.000277948,3.07336,3.89561,7.11386,2.78533e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9106,0.000277948,1.2825,5.38345,1.15367,0.431837,0.2432,2.71067,7.11386,2.78533e-06,76.0265,1.98774,0.0051669,0.952887,13.0955,0.0157332,2.90153
240.0,71.4938,51.8701,70.108,0.0678248,4.28871,5.0267,83.1601,0.00240331,8.91144,6.73774,47.9107,0.000277664,3.07313,3.89558,7.11629,2.78514e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9107,0.000277664,1.2825,5.38273,1.15367,0.432303,0.2432,2.71067,7.11629,2.78514e-06,76.0265,1.9877,0.0051669,0.952887,13.0935,0.0157331,2.90153
241.0,71.4938,51.8701,70.1079,0.0678243,4.28805,5.02602,83.1592,0.00240331,8.91144,6.73774,47.9106,0.000277143,3.07247,3.8949,7.1154,2.78476e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9106,0.000277143,1.2825,5.38143,1.15367,0.432261,0.2432,2.71067,7.1154,2.78476e-06,76.0265,1.98775,0.0051669,0.952887,13.0955,0.0157331,2.90153
242.0,71.4938,51.8701,70.1081,0.0678196,4.28882,5.02689,83.1601,0.0024033,8.91144,6.73774,47.9107,0.000272453,3.07324,3.89577,7.11629,2.7817e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9107,0.000272453,1.2825,5.38284,1.15367,0.432495,0.2432,2.71067,7.11629,2.7817e-06,76.0265,1.98769,0.0051669,0.952887,13.0932,0.0157331,2.90152
243.0,71.4938,51.8701,70.1082,0.0678183,4.28981,5.02831,83.1601,0.00240329,8.91144,6.73774,47.9109,0.000271124,3.07423,3.89719,7.1163,2.78076e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9109,0.000271124,1.2825,5.38425,1.15367,0.433495,0.2432,2.71067,7.1163,2.78076e-06,76.0265,1.98764,0.00516689,0.952886,13.0909,0.0157331,2.90152
244.0,71.4938,51.8701,70.1083,0.067826,4.29095,5.02948,83.1601,0.0024033,8.91144,6.73774,47.9109,0.00027884,3.07537,3.89835,7.1163,2.78592e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9109,0.00027884,1.2825,5.38651,1.15367,0.433549,0.2432,2.71067,7.1163,2.78592e-06,76.0265,1.98759,0.00516689,0.952886,13.0888,0.0157331,2.90151
245.0,71.4938,51.8701,70.1082,0.0678135,4.28995,5.02832,83.1601,0.00240329,8.91144,6.73774,47.9108,0.000266354,3.07438,3.8972,7.1163,2.77766e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9108,0.000266354,1.2825,5.38472,1.15367,0.433186,0.2432,2.71067,7.1163,2.77766e-06,76.0265,1.98764,0.0051669,0.952886,13.0908,0.0157331,2.90152
246.0,71.4938,51.8701,70.1083,0.0678218,4.29009,5.0286,83.1603,0.0024033,8.91144,6.73774,47.9109,0.000274636,3.07451,3.89748,7.11647,2.78314e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9109,0.000274636,1.2825,5.3848,1.15367,0.433513,0.2432,2.71067,7.11647,2.78314e-06,76.0265,1.98762,0.00516689,0.952886,13.0902,0.0157331,2.90151
247.0,71.4938,51.8701,70.1082,0.0678118,4.28909,5.02735,83.1603,0.00240329,8.91144,6.73774,47.9109,0.000264688,3.07351,3.89623,7.11647,2.77658e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9109,0.000264688,1.2825,5.38314,1.15367,0.432924,0.2432,2.71067,7.11647,2.77658e-06,76.0265,1.98767,0.0051669,0.952886,13.0923,0.0157331,2.90152
248.0,71.4938,51.8701,70.1083,0.067837,4.28976,5.02833,83.1601,0.00240332,8.91144,6.73774,47.911,0.000289861,3.07418,3.89721,7.1163,2.79335e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.911,0.000289861,1.2825,5.38407,1.15367,0.433647,0.2432,2.71067,7.1163,2.79335e-06,76.0265,1.98764,0.00516689,0.952885,13.091,0.0157331,2.90151
249.0,71.4938,51.8701,70.1082,0.0678291,4.28936,5.02781,83.1603,0.00240332,8.91144,6.73774,47.9109,0.000281925,3.07378,3.89669,7.11647,2.78796e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9109,0.000281925,1.2825,5.38341,1.15367,0.433383,0.2432,2.71067,7.11647,2.78796e-06,76.0265,1.98766,0.00516689,0.952886,13.0917,0.0157331,2.90152
