1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000271,0.000122,0.000029,-0.000025,0.000003,-0.000006,-0.000000,0.000031,0.011098,0.003538,0.004098,0.004073,0.001144,0.003517,0.001062,0.002547
0.000000,-0.000133,-0.000021,0.000003,0.000007,-0.000024,-0.000000,-0.000037,0.009510,0.005148,0.003948,0.004004,0.003032,0.004552,0.000408,0.001513
0.000271,0.000176,0.000002,-0.000007,-0.000017,-0.000039,-0.000000,-0.000012,0.009914,0.004901,0.003455,0.003776,0.003417,0.004588,0.000400,0.002620
0.000072,0.000188,-0.000027,0.000013,-0.000009,0.000022,0.000002,0.000000,0.008372,0.004742,0.004105,0.003334,0.005063,0.004763,0.000775,0.001747
-0.000145,0.000223,0.000026,0.000003,-0.000019,-0.000003,-0.000000,-0.000012,0.008637,0.006213,0.002981,0.003222,0.005507,0.000570,0.000419,0.000873
-0.000199,-0.000073,0.000002,0.000011,0.000012,-0.000002,-0.000000,-0.000031,0.011981,0.007006,0.002968,0.002268,0.003601,0.004197,0.000916,0.002830
0.000452,0.000079,-0.000007,0.000017,-0.000008,-0.000012,0.000000,0.000018,0.007118,0.007629,0.006328,0.005955,0.003577,0.003667,0.000778,0.001853
0.000416,-0.000056,-0.000004,0.000010,-0.000041,-0.000022,-0.000001,0.000000,0.012070,0.003441,0.004443,0.003224,0.005232,0.005412,0.000537,0.002311
-0.000452,0.000318,-0.000060,0.000008,-0.000014,-0.000025,0.000001,0.000024,0.009319,0.008052,0.005851,0.004691,0.003227,0.003582,0.000807,0.002471
-0.000524,0.000055,0.000035,-0.000001,-0.000014,-0.000007,0.000000,-0.000012,0.010779,0.003018,0.006229,0.004361,0.003024,0.004354,0.001109,0.001953
-0.000145,0.000238,0.000026,0.000015,0.000033,0.000002,-0.000000,-0.000006,0.007666,0.005557,0.002981,0.003601,0.005350,0.001426,0.000448,0.001853
-0.000434,0.000189,0.000001,0.000024,0.000002,-0.000011,0.000008,0.000000,0.011542,0.004237,0.002455,0.003779,0.003896,0.003403,0.001711,0.001235
-0.000289,-0.000100,-0.000070,0.000046,-0.000013,0.000025,-0.000001,0.000024,0.012756,0.005712,0.007342,0.003482,0.004812,0.004073,0.001437,0.001747
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
