1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.017064,-0.021669,-0.024782,-0.075502,-0.030535,-0.069334,-0.086720,0.009011,0.635409,0.610844,0.592315,0.623581,0.605039,0.614672,0.685966,0.617820
-0.014894,-0.021377,-0.024871,-0.076020,-0.030793,-0.069023,-0.086850,0.008969,0.639448,0.611040,0.592809,0.623687,0.605598,0.614946,0.686016,0.618307
-0.016650,-0.020971,-0.024722,-0.076067,-0.030288,-0.068874,-0.086764,0.009518,0.635900,0.611134,0.593286,0.623719,0.605987,0.615147,0.686055,0.618271
-0.012637,-0.020742,-0.024655,-0.075737,-0.030486,-0.068605,-0.086737,0.009056,0.636400,0.611106,0.593991,0.624088,0.606383,0.615324,0.686044,0.618900
-0.013741,-0.020568,-0.024173,-0.076191,-0.030658,-0.068294,-0.086734,0.008258,0.634461,0.611170,0.594359,0.624367,0.606660,0.615636,0.686120,0.619921
-0.018857,-0.021329,-0.024976,-0.075449,-0.030347,-0.067801,-0.086801,0.008577,0.636007,0.611566,0.594445,0.624375,0.607081,0.615838,0.686239,0.620162
-0.015013,-0.021160,-0.025222,-0.075348,-0.030606,-0.067176,-0.086728,0.008353,0.635539,0.611650,0.594784,0.624524,0.607483,0.616068,0.686197,0.620401
-0.016734,-0.021559,-0.024926,-0.074560,-0.030359,-0.067645,-0.086734,0.008162,0.639827,0.611731,0.595134,0.624971,0.607859,0.616275,0.686278,0.620728
-0.012146,-0.021876,-0.025016,-0.075131,-0.030190,-0.067206,-0.086795,0.007786,0.641589,0.611962,0.595334,0.625120,0.608015,0.616499,0.686266,0.620874
-0.013569,-0.020885,-0.024450,-0.074505,-0.030278,-0.067139,-0.086829,0.008224,0.638255,0.611731,0.595575,0.625200,0.608388,0.616875,0.686327,0.621674
-0.013299,-0.020429,-0.024466,-0.074731,-0.029863,-0.066771,-0.086701,0.008025,0.638104,0.611684,0.595745,0.625359,0.608741,0.616845,0.686394,0.621889
-0.015186,-0.021151,-0.024496,-0.074721,-0.030461,-0.066931,-0.086654,0.008326,0.637674,0.611717,0.596148,0.625445,0.609004,0.617056,0.686358,0.621419
