1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000416,0.000139,0.000026,0.000141,-0.000024,-0.000123,-0.000018,-0.000287,0.024956,0.006058,0.004981,0.009549,0.008650,0.006945,0.003706,0.008487
-0.001411,0.000131,0.000054,0.000152,0.000249,0.000029,-0.000009,0.000006,0.024897,0.009968,0.005691,0.007821,0.009445,0.005955,0.003878,0.008713
0.000344,-0.000085,-0.000077,-0.000349,-0.000093,-0.000011,-0.000028,0.000067,0.031808,0.007406,0.005889,0.008285,0.009557,0.005927,0.003921,0.007176
-0.000561,-0.000039,-0.000070,-0.000299,-0.000019,-0.000111,-0.000024,-0.000092,0.024680,0.008238,0.005671,0.008416,0.006709,0.005920,0.003907,0.007386
-0.000253,-0.000040,-0.000048,-0.000100,-0.000043,-0.000172,-0.000047,0.000012,0.029196,0.008476,0.006274,0.009033,0.010865,0.006587,0.004118,0.007910
-0.001393,0.000097,-0.000013,0.000233,-0.000043,0.000028,-0.000036,-0.000031,0.027052,0.008028,0.005057,0.007426,0.008947,0.005297,0.003762,0.008310
0.000235,-0.000334,-0.000127,-0.000160,-0.000181,-0.000041,-0.000020,-0.000006,0.028550,0.008963,0.006736,0.010741,0.008474,0.005215,0.003781,0.007886
0.002170,0.000013,-0.000160,0.000037,-0.000133,-0.000018,-0.000013,-0.000043,0.031575,0.008479,0.008428,0.008119,0.007677,0.004302,0.003865,0.006146
0.000181,0.000259,0.000053,0.000270,0.000039,0.000001,-0.000012,-0.000177,0.028768,0.006328,0.005254,0.010014,0.008964,0.007636,0.003642,0.007384
-0.000109,-0.000008,-0.000009,-0.000011,0.000007,-0.000021,-0.000004,-0.000055,0.009628,0.001381,0.002347,0.001599,0.001367,0.001508,0.000586,0.002226
-0.000235,-0.000057,-0.000009,-0.000009,-0.000001,-0.000000,-0.000001,-0.000012,0.005520,0.002380,0.001527,0.002472,0.000407,0.000777,0.000408,0.000873
0.000398,0.000012,-0.000029,0.000045,-0.000040,0.000003,-0.000001,-0.000079,0.007947,0.000891,0.001496,0.002108,0.001640,0.000613,0.000247,0.002226
-0.000741,-0.000022,0.000021,-0.000049,0.000018,-0.000016,-0.000000,-0.000128,0.009890,0.002190,0.001783,0.002024,0.001190,0.001006,0.000333,0.003207
0.000199,0.000022,-0.000036,0.000046,-0.000018,0.000005,-0.000001,-0.000043,0.006806,0.001967,0.001695,0.001946,0.001108,0.000659,0.000287,0.001634
0.000597,0.000043,-0.000010,0.000039,-0.000006,0.000008,-0.000001,-0.000037,0.010237,0.002330,0.000822,0.001709,0.000604,0.000775,0.000255,0.002139
