epoch,average loss,accuracy
53.000000,39.994148,74.730003
54.000000,39.900848,74.839996
55.000000,39.833447,74.980003
56.000000,39.783386,74.959999
57.000000,39.724480,74.970001
58.000000,39.676735,75.000000
59.000000,39.627571,75.040001
60.000000,39.556175,75.050003
61.000000,39.516262,75.059998
62.000000,39.474354,75.050003
63.000000,39.423664,75.129997
64.000000,39.385487,75.099998
65.000000,39.365284,75.099998
66.000000,39.339470,75.099998
67.000000,39.311607,75.040001
68.000000,39.292305,75.070000
69.000000,39.272739,75.080002
70.000000,39.237690,75.080002
71.000000,39.204674,75.029999
72.000000,39.189159,75.099998
73.000000,39.159412,75.050003
74.000000,39.135857,75.120003
75.000000,39.116371,75.169998
76.000000,39.091522,75.169998
77.000000,39.063000,75.300003
78.000000,39.040955,75.389999
79.000000,39.033577,75.339996
80.000000,39.036221,75.320000
81.000000,39.037422,75.370003
82.000000,39.034859,75.339996
83.000000,39.038624,75.309998
84.000000,39.034809,75.379997
85.000000,39.035904,75.349998
86.000000,39.035259,75.279999
87.000000,39.038902,75.309998
88.000000,39.038780,75.309998
89.000000,39.039192,75.309998
90.000000,39.039593,75.279999
91.000000,39.037037,75.320000
92.000000,39.038513,75.349998
93.000000,39.036934,75.330002
94.000000,39.037106,75.309998
95.000000,39.038666,75.290001
96.000000,39.035686,75.309998
97.000000,39.037457,75.309998
98.000000,39.037071,75.260002
99.000000,39.038174,75.370003
