1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.010636,-0.054704,-0.046501,-0.025688,-0.051861,-0.046385,-0.043153,0.022453,0.507947,0.581483,0.628634,0.632300,0.626821,0.629756,0.697456,0.619516
-0.010541,-0.054707,-0.046502,-0.025688,-0.051860,-0.046385,-0.043154,0.022465,0.508007,0.581487,0.628633,0.632301,0.626821,0.629756,0.697456,0.619528
-0.010652,-0.054703,-0.046501,-0.025687,-0.051860,-0.046386,-0.043154,0.022438,0.508159,0.581490,0.628634,0.632302,0.626821,0.629755,0.697456,0.619523
-0.010602,-0.054702,-0.046500,-0.025687,-0.051861,-0.046386,-0.043154,0.022450,0.508327,0.581491,0.628635,0.632303,0.626821,0.629755,0.697456,0.619528
-0.010640,-0.054701,-0.046500,-0.025688,-0.051861,-0.046386,-0.043155,0.022444,0.508415,0.581493,0.628636,0.632303,0.626822,0.629755,0.697456,0.619521
-0.010720,-0.054698,-0.046502,-0.025689,-0.051861,-0.046387,-0.043155,0.022443,0.508554,0.581495,0.628636,0.632303,0.626822,0.629755,0.697455,0.619514
-0.010801,-0.054696,-0.046501,-0.025689,-0.051860,-0.046387,-0.043155,0.022427,0.508824,0.581495,0.628636,0.632304,0.626822,0.629755,0.697455,0.619511
-0.010979,-0.054696,-0.046501,-0.025690,-0.051860,-0.046387,-0.043155,0.022470,0.508973,0.581496,0.628637,0.632304,0.626823,0.629755,0.697455,0.619552
-0.010979,-0.054695,-0.046501,-0.025690,-0.051860,-0.046387,-0.043156,0.022470,0.508973,0.581498,0.628637,0.632304,0.626823,0.629756,0.697455,0.619552
-0.010979,-0.054695,-0.046501,-0.025690,-0.051860,-0.046387,-0.043156,0.022470,0.508973,0.581499,0.628638,0.632304,0.626823,0.629756,0.697455,0.619552
-0.010979,-0.054695,-0.046501,-0.025690,-0.051861,-0.046388,-0.043156,0.022470,0.508973,0.581499,0.628637,0.632304,0.626823,0.629756,0.697454,0.619552
-0.010979,-0.054695,-0.046501,-0.025690,-0.051861,-0.046388,-0.043157,0.022470,0.508973,0.581500,0.628636,0.632304,0.626824,0.629756,0.697454,0.619552
-0.010979,-0.054695,-0.046502,-0.025690,-0.051861,-0.046388,-0.043157,0.022470,0.508973,0.581501,0.628636,0.632304,0.626824,0.629756,0.697454,0.619552
-0.010979,-0.054695,-0.046503,-0.025691,-0.051861,-0.046389,-0.043157,0.022463,0.508973,0.581501,0.628636,0.632304,0.626823,0.629755,0.697454,0.619558
-0.010979,-0.054696,-0.046504,-0.025691,-0.051861,-0.046389,-0.043158,0.022463,0.508973,0.581501,0.628635,0.632305,0.626823,0.629755,0.697454,0.619558
-0.010979,-0.054697,-0.046505,-0.025691,-0.051862,-0.046390,-0.043158,0.022463,0.508973,0.581502,0.628635,0.632305,0.626824,0.629755,0.697453,0.619558
-0.010999,-0.054697,-0.046505,-0.025691,-0.051861,-0.046390,-0.043159,0.022463,0.508985,0.581502,0.628636,0.632305,0.626823,0.629755,0.697453,0.619558
-0.010999,-0.054699,-0.046506,-0.025691,-0.051862,-0.046390,-0.043159,0.022463,0.508985,0.581504,0.628636,0.632305,0.626823,0.629755,0.697453,0.619558
-0.010999,-0.054701,-0.046507,-0.025692,-0.051862,-0.046390,-0.043159,0.022463,0.508985,0.581504,0.628636,0.632305,0.626823,0.629756,0.697453,0.619558
-0.010999,-0.054701,-0.046508,-0.025692,-0.051863,-0.046391,-0.043160,0.022463,0.508985,0.581504,0.628636,0.632304,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054701,-0.046508,-0.025692,-0.051863,-0.046391,-0.043160,0.022463,0.508985,0.581503,0.628637,0.632305,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054701,-0.046509,-0.025693,-0.051863,-0.046391,-0.043160,0.022463,0.508985,0.581503,0.628637,0.632305,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054703,-0.046509,-0.025693,-0.051863,-0.046392,-0.043160,0.022463,0.508985,0.581502,0.628637,0.632305,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054703,-0.046509,-0.025694,-0.051863,-0.046392,-0.043161,0.022463,0.508985,0.581502,0.628636,0.632306,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054702,-0.046510,-0.025694,-0.051863,-0.046393,-0.043161,0.022463,0.508985,0.581502,0.628636,0.632305,0.626823,0.629756,0.697452,0.619558
-0.010999,-0.054703,-0.046510,-0.025694,-0.051863,-0.046393,-0.043161,0.022463,0.508985,0.581502,0.628636,0.632305,0.626823,0.629756,0.697451,0.619558
-0.010999,-0.054703,-0.046510,-0.025694,-0.051864,-0.046393,-0.043162,0.022463,0.508985,0.581502,0.628637,0.632306,0.626823,0.629756,0.697451,0.619558
-0.010999,-0.054704,-0.046511,-0.025695,-0.051864,-0.046393,-0.043162,0.022463,0.508985,0.581502,0.628636,0.632306,0.626823,0.629756,0.697451,0.619558
